Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Vesa Lappalainen,OTHER_OUTDOOR,27.06.2018,13:45:02,03:03:28,39.60,,13.0,98.8,04:38,00:36,502,72,,,,0,276,344,,177.0,78.0,170,60,41,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:08:40,,4.3,13:57,,194,,237.90,32.3,,
,00:08:41,,4.3,13:57,,194,,239.10,32.4,,
,00:08:42,,4.2,14:17,,194,,240.20,32.3,,
,00:08:43,,4.2,14:17,,194,,240.90,32.3,,
,00:08:44,,4.1,14:38,,194,,241.80,32.3,,
,00:08:45,,4.0,15:00,,194,,242.70,32.3,,
,00:08:46,,4.0,15:00,,194,,243.90,32.3,,
,00:08:47,,4.1,14:38,,194,,245.10,32.4,,
,00:08:48,,4.2,14:17,,194,,246.20,32.2,,
,00:08:49,,4.2,14:17,,195,,247.50,32.3,,
,00:08:50,,4.2,14:17,,195,,248.50,32.2,,
,00:08:51,,4.2,14:17,,195,,249.70,32.3,,
,00:08:52,,0.0,00:00,,195,,250.90,32.2,,
,00:08:53,,0.0,00:00,,195,,250.90,32.3,,
,00:08:54,,0.0,00:00,,195,,250.90,32.3,,
,00:08:55,,1.1,54:33,,195,,250.90,32.2,,
,00:08:56,,2.0,30:00,,195,,250.90,32.3,,
,00:08:57,,2.8,21:26,,195,,251.30,32.3,,
,00:08:58,,2.9,20:41,,195,,252.30,32.2,,
,00:08:59,,2.8,21:26,,195,,253.20,32.3,,
,00:09:00,,2.6,23:05,,195,,254.10,32.2,,
,00:09:01,,2.5,24:00,,194,,255.00,32.1,,
,00:09:02,,2.6,23:05,,194,,256.20,32.1,,
,00:09:03,,2.7,22:13,,194,,257.30,32.1,,
,00:09:04,,2.7,22:13,,194,,258.80,32.2,,
,00:09:05,,2.4,25:00,,194,,260.00,32.2,,
,00:09:06,,2.1,28:34,,194,,260.80,32.1,,
,00:09:07,,2.1,28:34,,195,,261.20,32.2,,
,00:09:08,,2.4,25:00,,195,,262.00,32.1,,
,00:09:09,,2.7,22:13,,195,,263.10,32.1,,
,00:09:10,,2.7,22:13,,195,,264.10,32.2,,
,00:09:11,,2.8,21:26,,195,,264.90,32.2,,
,00:09:12,,2.8,21:26,,195,,265.90,32.0,,
,00:09:13,,2.7,22:13,,195,,266.70,32.1,,
,00:09:14,,2.7,22:13,,195,,267.40,32.1,,
,00:09:15,,2.6,23:05,,196,,268.30,32.0,,
,00:09:16,,2.5,24:00,,196,,269.20,32.1,,
,00:09:17,,2.5,24:00,,196,,270.00,32.3,,
,00:09:18,,2.5,24:00,,196,,270.70,32.1,,
,00:09:19,,2.4,25:00,,196,,271.40,32.0,,
,00:09:20,,2.5,24:00,,196,,272.10,32.1,,
,00:09:21,,2.5,24:00,,196,,272.60,32.1,,
,00:09:22,,2.5,24:00,,196,,273.20,32.1,,
,00:09:23,,2.6,23:05,,196,,274.00,32.4,,
,00:09:24,,2.6,23:05,,196,,274.70,32.0,,
,00:09:25,,2.7,22:13,,196,,275.60,32.0,,
,00:09:26,,2.8,21:26,,196,,276.70,31.9,,
,00:09:27,,2.9,20:41,,196,,277.70,32.0,,
,00:09:28,,3.0,20:00,,196,,278.50,31.9,,
,00:09:29,,3.1,19:21,,196,,279.70,31.9,,
,00:09:30,,3.2,18:45,,196,,281.00,31.9,,
,00:09:31,,3.3,18:11,,196,,282.30,32.0,,
,00:09:32,,3.4,17:39,,196,,283.60,32.0,,
,00:09:33,,3.5,17:09,,196,,284.90,32.0,,
,00:09:34,,3.8,15:47,,196,,286.10,32.0,,
,00:09:35,,3.8,15:47,,196,,287.50,32.1,,
,00:09:36,,3.8,15:47,,196,,288.50,32.0,,
,00:09:37,,3.8,15:47,,196,,289.60,32.0,,
,00:09:38,,3.9,15:23,,196,,290.50,32.0,,
,00:09:39,,3.9,15:23,,196,,291.90,31.9,,
,00:09:40,,4.0,15:00,,196,,293.20,32.0,,
,00:09:41,,4.0,15:00,,196,,294.30,31.9,,
,00:09:42,,4.0,15:00,,196,,295.20,31.9,,
,00:09:43,,3.9,15:23,,196,,296.30,31.9,,
,00:09:44,,3.9,15:23,,196,,297.30,32.0,,
,00:09:45,,3.9,15:23,,196,,298.40,31.9,,
,00:09:46,,3.9,15:23,,196,,299.40,31.9,,
,00:09:47,,3.9,15:23,,196,,300.70,32.0,,
,00:09:48,,3.9,15:23,,196,,301.60,32.1,,
,00:09:49,,4.0,15:00,,196,,302.60,31.9,,
,00:09:50,,4.0,15:00,,196,,303.70,31.8,,
,00:09:51,,4.0,15:00,,196,,304.90,31.9,,
,00:09:52,,4.0,15:00,,196,,306.00,31.8,,
,00:09:53,,4.0,15:00,,196,,307.30,31.8,,
,00:09:54,,4.0,15:00,,196,,308.50,31.9,,
,00:09:55,,4.0,15:00,,196,,309.60,31.9,,
,00:09:56,,4.0,15:00,,196,,310.40,31.9,,
,00:09:57,,3.9,15:23,,196,,311.40,31.9,,
,00:09:58,,3.9,15:23,,196,,312.30,31.8,,
,00:09:59,,3.9,15:23,,196,,313.20,31.8,,
,00:10:00,,3.9,15:23,,196,,314.10,31.6,,
,00:10:01,,3.9,15:23,,196,,315.20,31.8,,
,00:10:02,,3.9,15:23,,196,,316.40,31.8,,
,00:10:03,,3.9,15:23,,196,,317.50,31.6,,
,00:10:04,,3.9,15:23,,196,,318.50,31.8,,
,00:10:05,,4.0,15:00,,196,,319.70,31.8,,
,00:10:06,,4.0,15:00,,196,,320.70,31.9,,
,00:10:07,,4.0,15:00,,196,,322.00,31.8,,
,00:10:08,,4.0,15:00,,196,,323.40,31.6,,
,00:10:09,,4.0,15:00,,196,,324.80,31.6,,
,00:10:10,,4.0,15:00,,196,,325.90,31.8,,
,00:10:11,,4.0,15:00,,196,,326.70,31.8,,
,00:10:12,,4.0,15:00,,196,,327.80,31.9,,
,00:10:13,,4.0,15:00,,196,,329.00,31.6,,
,00:10:14,,4.0,15:00,,196,,330.20,31.5,,
,00:10:15,,4.0,15:00,,195,,331.40,31.5,,
,00:10:16,,4.1,14:38,,195,,332.50,31.6,,
,00:10:17,,4.1,14:38,,195,,333.80,31.6,,
,00:10:18,,4.1,14:38,,195,,335.00,31.5,,
,00:10:19,,4.1,14:38,,195,,336.20,31.6,,
,00:10:20,,4.1,14:38,,195,,337.50,31.6,,
,00:10:21,,4.1,14:38,,195,,338.60,31.6,,
,00:10:22,,4.1,14:38,,195,,339.70,31.6,,
,00:10:23,,4.0,15:00,,195,,340.60,31.5,,
,00:10:24,,4.0,15:00,,195,,341.70,31.6,,
,00:10:25,,4.0,15:00,,195,,342.60,31.6,,
,00:10:26,,4.0,15:00,,195,,343.50,31.5,,
,00:10:27,,4.1,14:38,,194,,344.50,31.5,,
,00:10:28,,4.1,14:38,,194,,345.90,31.5,,
,00:10:29,,4.1,14:38,,194,,347.20,31.5,,
,00:10:30,,4.2,14:17,,194,,348.60,31.7,,
,00:10:31,,4.2,14:17,,194,,350.00,31.5,,
,00:10:32,,4.2,14:17,,194,,351.30,31.5,,
,00:10:33,,4.2,14:17,,194,,352.60,31.5,,
,00:10:34,,4.2,14:17,,194,,353.80,31.5,,
,00:10:35,,4.2,14:17,,194,,355.00,31.5,,
,00:10:36,,4.2,14:17,,194,,356.30,31.4,,
,00:10:37,,4.3,13:57,,194,,357.60,31.5,,
,00:10:38,,4.3,13:57,,194,,359.00,31.5,,
,00:10:39,,4.3,13:57,,194,,360.30,31.4,,
,00:10:40,,4.3,13:57,,194,,361.60,31.5,,
,00:10:41,,4.4,13:38,,194,,362.90,31.4,,
,00:10:42,,4.4,13:38,,194,,364.30,31.3,,
,00:10:43,,4.4,13:38,,193,,365.60,31.4,,
,00:10:44,,4.4,13:38,,193,,366.80,31.4,,
,00:10:45,,4.4,13:38,,193,,368.10,31.4,,
,00:10:46,,4.4,13:38,,193,,369.10,31.4,,
,00:10:47,,4.4,13:38,,193,,370.20,31.4,,
,00:10:48,,4.4,13:38,,193,,371.30,31.4,,
,00:10:49,,4.4,13:38,,193,,372.50,31.4,,
,00:10:50,,4.4,13:38,,193,,373.90,31.3,,
,00:10:51,,4.4,13:38,,193,,375.20,31.5,,
,00:10:52,,4.4,13:38,,193,,376.40,31.4,,
,00:10:53,,4.4,13:38,,193,,377.50,31.3,,
,00:10:54,,4.4,13:38,,193,,378.50,31.4,,
,00:10:55,,4.3,13:57,,192,,379.70,31.3,,
,00:10:56,,4.3,13:57,,192,,380.80,31.3,,
,00:10:57,,4.3,13:57,,192,,382.00,31.4,,
,00:10:58,,4.3,13:57,,192,,383.10,31.3,,
,00:10:59,,4.3,13:57,,192,,384.20,31.3,,
,00:11:00,,4.3,13:57,,192,,385.00,31.3,,
,00:11:01,,4.3,13:57,,191,,386.20,31.3,,
,00:11:02,,4.3,13:57,,191,,387.30,31.3,,
,00:11:03,,4.3,13:57,,191,,388.60,31.2,,
,00:11:04,,4.2,14:17,,191,,389.80,31.3,,
,00:11:05,,4.2,14:17,,191,,390.80,31.2,,
,00:11:06,,4.2,14:17,,191,,391.70,31.2,,
,00:11:07,,4.1,14:38,,191,,392.60,31.3,,
,00:11:08,,4.1,14:38,,191,,393.50,31.3,,
,00:11:09,,4.1,14:38,,191,,394.50,31.4,,
,00:11:10,,4.0,15:00,,191,,395.40,31.1,,
,00:11:11,,4.0,15:00,,191,,396.20,31.2,,
,00:11:12,,4.0,15:00,,191,,397.10,31.3,,
,00:11:13,,4.0,15:00,,191,,397.90,31.1,,
,00:11:14,,3.9,15:23,,191,,399.00,31.2,,
,00:11:15,,3.9,15:23,,190,,399.90,31.1,,
,00:11:16,,3.8,15:47,,190,,400.40,31.2,,
,00:11:17,,3.8,15:47,,191,,401.20,31.2,,
,00:11:18,,3.7,16:13,,191,,402.10,31.1,,
,00:11:19,,3.7,16:13,,191,,403.00,31.2,,
,00:11:20,,3.7,16:13,,191,,403.70,31.3,,
,00:11:21,,3.7,16:13,,191,,404.50,31.1,,
,00:11:22,,3.7,16:13,,191,,405.40,31.3,,
,00:11:23,,3.7,16:13,,191,,406.10,31.2,,
,00:11:24,,3.7,16:13,,191,,406.80,31.1,,
,00:11:25,,3.7,16:13,,191,,408.20,31.1,,
,00:11:26,,3.7,16:13,,191,,409.30,31.1,,
,00:11:27,,3.7,16:13,,191,,410.20,31.1,,
,00:11:28,,3.7,16:13,,191,,411.00,31.1,,
,00:11:29,,3.7,16:13,,191,,412.10,31.1,,
,00:11:30,,3.7,16:13,,191,,413.10,31.1,,
,00:11:31,,3.7,16:13,,191,,414.30,31.1,,
,00:11:32,,3.7,16:13,,191,,415.40,31.3,,
,00:11:33,,3.7,16:13,,191,,416.40,31.1,,
,00:11:34,,3.7,16:13,,191,,417.40,31.3,,
,00:11:35,,3.7,16:13,,192,,418.40,31.1,,
,00:11:36,,3.7,16:13,,192,,419.40,31.0,,
,00:11:37,,3.8,15:47,,192,,420.70,31.0,,
,00:11:38,,3.8,15:47,,192,,422.10,31.1,,
,00:11:39,,3.8,15:47,,192,,423.30,31.1,,
,00:11:40,,3.8,15:47,,192,,424.20,31.1,,
,00:11:41,,3.8,15:47,,192,,425.20,31.1,,
,00:11:42,,3.8,15:47,,192,,426.30,31.1,,
,00:11:43,,3.8,15:47,,192,,427.60,31.0,,
,00:11:44,,3.8,15:47,,192,,428.70,31.0,,
,00:11:45,,3.8,15:47,,192,,429.60,31.0,,
,00:11:46,,3.8,15:47,,192,,430.50,31.2,,
,00:11:47,,3.8,15:47,,192,,431.60,31.0,,
,00:11:48,,3.9,15:23,,192,,432.70,31.1,,
,00:11:49,,3.9,15:23,,192,,434.30,31.0,,
,00:11:50,,3.9,15:23,,192,,435.60,31.0,,
,00:11:51,,3.9,15:23,,192,,436.60,31.0,,
,00:11:52,,3.9,15:23,,192,,437.40,31.0,,
,00:11:53,,3.8,15:47,,192,,438.40,31.0,,
,00:11:54,,3.8,15:47,,192,,439.40,31.0,,
,00:11:55,,3.8,15:47,,192,,440.50,31.1,,
,00:11:56,,3.8,15:47,,192,,441.20,31.0,,
,00:11:57,,3.8,15:47,,192,,442.10,31.0,,
,00:11:58,,3.8,15:47,,192,,442.80,31.1,,
,00:11:59,,3.7,16:13,,192,,443.50,31.0,,
,00:12:00,,3.7,16:13,,192,,444.50,31.0,,
,00:12:01,,3.7,16:13,,192,,445.50,31.0,,
,00:12:02,,3.7,16:13,,192,,446.50,31.0,,
,00:12:03,,3.7,16:13,,192,,447.40,31.0,,
,00:12:04,,3.7,16:13,,192,,448.40,30.8,,
,00:12:05,,3.8,15:47,,192,,449.50,31.0,,
,00:12:06,,3.8,15:47,,192,,450.90,31.0,,
,00:12:07,,3.9,15:23,,192,,452.10,31.0,,
,00:12:08,,3.9,15:23,,192,,453.70,31.0,,
,00:12:09,,3.9,15:23,,192,,455.00,31.0,,
,00:12:10,,4.0,15:00,,192,,456.40,31.1,,
,00:12:11,,4.0,15:00,,192,,457.70,31.0,,
,00:12:12,,4.0,15:00,,192,,459.00,31.0,,
,00:12:13,,4.0,15:00,,191,,460.00,31.0,,
,00:12:14,,4.1,14:38,,191,,461.30,31.0,,
,00:12:15,,4.1,14:38,,191,,462.40,31.0,,
,00:12:16,,4.2,14:17,,191,,463.50,30.9,,
,00:12:17,,4.2,14:17,,191,,464.60,31.0,,
,00:12:18,,4.3,13:57,,191,,465.80,31.0,,
,00:12:19,,4.3,13:57,,190,,467.40,30.9,,
,00:12:20,,4.3,13:57,,190,,468.80,30.9,,
,00:12:21,,4.3,13:57,,190,,470.10,31.0,,
,00:12:22,,4.3,13:57,,190,,471.30,31.0,,
,00:12:23,,4.2,14:17,,190,,472.10,31.0,,
,00:12:24,,4.2,14:17,,190,,472.90,31.0,,
,00:12:25,,4.2,14:17,,190,,474.00,31.0,,
,00:12:26,,4.2,14:17,,190,,475.10,31.0,,
,00:12:27,,4.2,14:17,,190,,476.00,30.9,,
,00:12:28,,4.2,14:17,,190,,476.60,31.0,,
,00:12:29,,4.2,14:17,,190,,477.50,31.0,,
,00:12:30,,4.1,14:38,,190,,478.60,30.9,,
,00:12:31,,4.1,14:38,,190,,479.60,31.0,,
,00:12:32,,4.1,14:38,,190,,480.60,30.9,,
,00:12:33,,4.0,15:00,,190,,481.70,30.9,,
,00:12:34,,4.0,15:00,,190,,482.30,31.0,,
,00:12:35,,4.0,15:00,,191,,483.00,31.0,,
,00:12:36,,3.9,15:23,,191,,483.90,31.0,,
,00:12:37,,3.9,15:23,,191,,484.90,30.9,,
,00:12:38,,3.8,15:47,,191,,485.60,30.9,,
,00:12:39,,3.8,15:47,,192,,486.10,31.0,,
,00:12:40,,3.7,16:13,,192,,487.00,30.9,,
,00:12:41,,3.7,16:13,,192,,487.70,31.0,,
,00:12:42,,3.6,16:40,,192,,488.40,31.0,,
,00:12:43,,3.6,16:40,,192,,488.90,30.8,,
,00:12:44,,3.6,16:40,,192,,489.50,31.0,,
,00:12:45,,3.5,17:09,,191,,490.40,31.0,,
,00:12:46,,3.5,17:09,,191,,491.30,31.0,,
,00:12:47,,3.6,16:40,,191,,492.40,31.0,,
,00:12:48,,3.5,17:09,,191,,493.30,31.0,,
,00:12:49,,3.4,17:39,,191,,494.20,31.0,,
,00:12:50,,0.0,00:00,,191,,494.90,31.0,,
,00:12:51,,0.0,00:00,,191,,494.90,31.0,,
,00:12:52,,0.0,00:00,,191,,494.90,31.0,,
,00:12:53,,0.0,00:00,,191,,494.90,31.0,,
,00:12:54,,0.0,00:00,,191,,494.90,31.0,,
,00:12:55,,0.0,00:00,,191,,494.90,31.0,,
,00:12:56,,0.0,00:00,,191,,494.90,31.1,,
,00:12:57,,0.0,00:00,,191,,494.90,31.0,,
,00:12:58,,0.0,00:00,,191,,494.90,31.0,,
,00:12:59,,0.0,00:00,,191,,494.90,31.0,,
,00:13:00,,0.0,00:00,,191,,494.90,31.0,,
,00:13:01,,0.0,00:00,,191,,494.90,31.0,,
,00:13:02,,0.0,00:00,,191,,494.90,31.0,,
,00:13:03,,0.0,00:00,,191,,494.90,31.0,,
,00:13:04,,0.0,00:00,,191,,494.90,31.0,,
,00:13:05,,0.0,00:00,,191,,494.90,31.0,,
,00:13:06,,0.0,00:00,,191,,494.90,31.0,,
,00:13:07,,0.0,00:00,,191,,494.90,31.0,,
,00:13:08,,0.0,00:00,,191,,494.90,31.0,,
,00:13:09,,0.0,00:00,,191,,494.90,31.0,,
,00:13:10,,0.0,00:00,,191,,494.90,31.0,,
,00:13:11,,0.0,00:00,,191,,494.90,31.0,,
,00:13:12,,0.0,00:00,,191,,494.90,31.0,,
,00:13:13,,0.0,00:00,,191,,494.90,31.0,,
,00:13:14,,0.0,00:00,,191,,494.90,30.9,,
,00:13:15,,0.0,00:00,,191,,494.90,31.0,,
,00:13:16,,0.0,00:00,,191,,494.90,31.0,,
,00:13:17,,1.0,60:00,,191,,494.90,31.0,,
,00:13:18,,1.2,50:00,,191,,494.90,31.0,,
,00:13:19,,1.3,46:09,,191,,494.90,31.0,,
,00:13:20,,1.5,40:00,,191,,494.90,30.9,,
,00:13:21,,2.2,27:16,,191,,494.90,31.0,,
,00:13:22,,3.0,20:00,,191,,494.90,31.0,,
,00:13:23,,3.7,16:13,,191,,494.90,31.0,,
,00:13:24,,4.1,14:38,,191,,495.80,31.0,,
,00:13:25,,4.3,13:57,,191,,497.40,31.0,,
,00:13:26,,4.3,13:57,,191,,499.00,30.8,,
,00:13:27,,4.1,14:38,,191,,500.30,31.0,,
,00:13:28,,3.8,15:47,,191,,501.80,31.0,,
,00:13:29,,3.6,16:40,,190,,503.50,31.0,,
,00:13:30,,3.7,16:13,,190,,504.80,31.0,,
,00:13:31,,4.0,15:00,,190,,506.20,31.0,,
,00:13:32,,4.0,15:00,,190,,507.80,31.1,,
,00:13:33,,4.0,15:00,,191,,509.10,31.0,,
,00:13:34,,4.1,14:38,,191,,510.20,31.0,,
,00:13:35,,4.0,15:00,,191,,511.50,31.0,,
,00:13:36,,4.0,15:00,,191,,512.80,31.0,,
,00:13:37,,3.9,15:23,,191,,514.00,31.0,,
,00:13:38,,3.7,16:13,,191,,515.30,31.1,,
,00:13:39,,3.6,16:40,,191,,516.50,30.9,,
,00:13:40,,3.6,16:40,,191,,517.60,31.0,,
,00:13:41,,3.5,17:09,,191,,518.60,31.0,,
,00:13:42,,3.7,16:13,,191,,519.90,31.0,,
,00:13:43,,3.8,15:47,,191,,521.00,31.0,,
,00:13:44,,3.9,15:23,,191,,522.10,31.1,,
,00:13:45,,4.0,15:00,,191,,523.40,31.0,,
,00:13:46,,4.1,14:38,,191,,524.70,31.0,,
,00:13:47,,4.1,14:38,,191,,526.00,31.0,,
,00:13:48,,4.1,14:38,,191,,527.30,31.1,,
,00:13:49,,4.1,14:38,,191,,528.40,31.0,,
,00:13:50,,4.1,14:38,,191,,529.40,30.9,,
,00:13:51,,4.1,14:38,,191,,530.60,31.0,,
,00:13:52,,4.1,14:38,,191,,531.70,31.0,,
,00:13:53,,4.1,14:38,,191,,532.70,31.0,,
,00:13:54,,4.1,14:38,,191,,533.70,31.0,,
,00:13:55,,4.1,14:38,,191,,534.60,31.0,,
,00:13:56,,4.1,14:38,,191,,535.70,31.0,,
,00:13:57,,4.2,14:17,,191,,536.90,31.0,,
,00:13:58,,4.3,13:57,,191,,538.10,31.0,,
,00:13:59,,4.3,13:57,,191,,539.50,31.0,,
,00:14:00,,4.3,13:57,,191,,540.80,31.0,,
,00:14:01,,4.3,13:57,,191,,542.10,31.1,,
,00:14:02,,4.3,13:57,,191,,543.40,31.0,,
,00:14:03,,4.3,13:57,,191,,544.40,31.0,,
,00:14:04,,4.4,13:38,,191,,545.80,31.0,,
,00:14:05,,4.4,13:38,,191,,547.20,31.0,,
,00:14:06,,4.4,13:38,,191,,548.50,31.0,,
,00:14:07,,4.4,13:38,,191,,549.80,31.0,,
,00:14:08,,4.4,13:38,,191,,551.00,31.0,,
,00:14:09,,4.4,13:38,,191,,552.20,30.9,,
,00:14:10,,4.4,13:38,,191,,553.50,31.0,,
,00:14:11,,4.4,13:38,,190,,554.70,31.0,,
,00:14:12,,4.4,13:38,,190,,556.20,31.0,,
,00:14:13,,4.4,13:38,,190,,557.50,31.0,,
,00:14:14,,4.5,13:20,,190,,558.70,31.0,,
,00:14:15,,4.4,13:38,,190,,559.80,31.0,,
,00:14:16,,4.4,13:38,,190,,560.90,31.0,,
,00:14:17,,4.3,13:57,,190,,561.40,31.0,,
,00:14:18,,4.2,14:17,,190,,562.10,30.8,,
,00:14:19,,4.2,14:17,,190,,563.20,31.0,,
,00:14:20,,4.2,14:17,,190,,564.30,31.0,,
,00:14:21,,4.3,13:57,,191,,565.30,31.0,,
,00:14:22,,4.3,13:57,,191,,566.70,31.0,,
,00:14:23,,4.4,13:38,,191,,567.80,31.0,,
,00:14:24,,4.4,13:38,,191,,569.40,31.1,,
,00:14:25,,4.5,13:20,,191,,571.10,31.0,,
,00:14:26,,4.5,13:20,,191,,573.10,31.0,,
,00:14:27,,4.6,13:03,,191,,574.90,31.0,,
,00:14:28,,4.6,13:03,,191,,576.50,31.0,,
,00:14:29,,4.6,13:03,,190,,578.10,31.0,,
,00:14:30,,4.6,13:03,,190,,579.50,30.9,,
,00:14:31,,4.7,12:46,,190,,580.80,31.0,,
,00:14:32,,4.7,12:46,,190,,582.10,31.0,,
,00:14:33,,4.7,12:46,,190,,583.40,31.0,,
,00:14:34,,4.7,12:46,,190,,584.50,31.0,,
,00:14:35,,4.7,12:46,,190,,586.00,31.0,,
,00:14:36,,4.7,12:46,,190,,587.30,31.0,,
,00:14:37,,4.7,12:46,,190,,588.60,31.0,,
,00:14:38,,4.6,13:03,,190,,589.80,31.0,,
,00:14:39,,4.6,13:03,,190,,590.90,30.8,,
,00:14:40,,4.6,13:03,,190,,592.00,31.0,,
,00:14:41,,4.6,13:03,,190,,593.20,31.0,,
,00:14:42,,4.6,13:03,,190,,594.50,30.9,,
,00:14:43,,4.8,12:30,,190,,595.90,31.0,,
,00:14:44,,4.9,12:15,,190,,597.30,30.9,,
,00:14:45,,5.0,12:00,,190,,599.00,31.0,,
,00:14:46,,5.1,11:46,,190,,600.60,31.0,,
,00:14:47,,5.1,11:46,,190,,602.10,31.0,,
,00:14:48,,5.0,12:00,,190,,603.50,31.0,,
,00:14:49,,5.0,12:00,,190,,605.00,31.0,,
,00:14:50,,4.9,12:15,,190,,606.30,31.0,,
,00:14:51,,4.8,12:30,,190,,607.40,31.0,,
,00:14:52,,4.8,12:30,,190,,608.50,31.0,,
,00:14:53,,4.8,12:30,,190,,609.50,31.0,,
,00:14:54,,4.8,12:30,,190,,610.60,31.0,,
,00:14:55,,4.8,12:30,,191,,611.90,31.0,,
,00:14:56,,4.8,12:30,,191,,613.00,31.0,,
,00:14:57,,4.8,12:30,,191,,614.30,31.0,,
,00:14:58,,4.7,12:46,,191,,615.50,31.1,,
,00:14:59,,4.7,12:46,,191,,616.80,30.9,,
,00:15:00,,4.6,13:03,,191,,617.90,30.5,,
,00:15:01,,4.6,13:03,,191,,618.70,31.0,,
,00:15:02,,4.5,13:20,,191,,619.70,30.9,,
,00:15:03,,4.4,13:38,,191,,620.20,31.0,,
,00:15:04,,4.3,13:57,,191,,620.70,31.0,,
,00:15:05,,4.2,14:17,,191,,621.40,30.9,,
,00:15:06,,4.0,15:00,,191,,622.00,30.8,,
,00:15:07,,3.9,15:23,,191,,622.70,31.0,,
,00:15:08,,3.7,16:13,,191,,623.40,30.9,,
,00:15:09,,3.6,16:40,,191,,624.10,30.9,,
,00:15:10,,3.4,17:39,,191,,624.70,31.0,,
,00:15:11,,3.2,18:45,,191,,625.20,30.9,,
,00:15:12,,0.0,00:00,,191,,625.80,30.8,,
,00:15:13,,1.3,46:09,,191,,625.80,31.0,,
,00:15:14,,2.2,27:16,,191,,625.80,30.9,,
,00:15:15,,2.7,22:13,,190,,626.80,31.0,,
,00:15:16,,2.9,20:41,,190,,627.50,31.0,,
,00:15:17,,2.8,21:26,,190,,628.30,30.9,,
,00:15:18,,2.9,20:41,,190,,629.10,30.9,,
,00:15:19,,3.0,20:00,,190,,630.20,30.8,,
,00:15:20,,3.1,19:21,,190,,631.30,31.0,,
,00:15:21,,3.2,18:45,,190,,632.40,30.9,,
,00:15:22,,3.2,18:45,,190,,633.60,31.0,,
,00:15:23,,2.9,20:41,,190,,634.60,31.0,,
,00:15:24,,2.7,22:13,,190,,635.50,31.0,,
,00:15:25,,2.3,26:05,,190,,636.00,31.1,,
,00:15:26,,2.0,30:00,,190,,636.80,31.0,,
,00:15:27,,1.6,37:30,,190,,637.30,30.9,,
,00:15:28,,0.0,00:00,,190,,637.70,30.9,,
,00:15:29,,1.4,42:51,,190,,637.70,31.0,,
,00:15:30,,2.2,27:16,,190,,637.70,31.0,,
,00:15:31,,2.8,21:26,,190,,638.20,31.0,,
,00:15:32,,3.1,19:21,,190,,638.80,31.0,,
,00:15:33,,3.4,17:39,,190,,639.60,31.0,,
,00:15:34,,3.6,16:40,,190,,640.60,31.0,,
,00:15:35,,3.7,16:13,,190,,641.60,31.0,,
,00:15:36,,4.0,15:00,,190,,642.80,31.0,,
,00:15:37,,4.3,13:57,,190,,644.40,30.9,,
,00:15:38,,4.2,14:17,,190,,646.20,31.0,,
,00:15:39,,3.7,16:13,,190,,647.90,31.0,,
,00:15:40,,3.2,18:45,,190,,649.00,31.0,,
,00:15:41,,2.8,21:26,,189,,650.20,31.0,,
,00:15:42,,2.4,25:00,,189,,651.20,31.0,,
,00:15:43,,2.1,28:34,,189,,652.00,31.0,,
,00:15:44,,2.1,28:34,,189,,652.50,31.0,,
,00:15:45,,2.1,28:34,,188,,653.20,31.0,,
,00:15:46,,2.2,27:16,,188,,653.60,31.0,,
,00:15:47,,2.2,27:16,,188,,654.10,30.9,,
,00:15:48,,2.3,26:05,,188,,654.90,31.0,,
,00:15:49,,2.4,25:00,,188,,655.60,31.0,,
,00:15:50,,2.5,24:00,,188,,656.40,30.9,,
,00:15:51,,2.5,24:00,,188,,657.00,31.0,,
,00:15:52,,2.6,23:05,,188,,657.90,31.0,,
,00:15:53,,2.7,22:13,,188,,659.00,31.0,,
,00:15:54,,2.8,21:26,,188,,660.10,31.0,,
,00:15:55,,3.0,20:00,,188,,661.10,31.0,,
,00:15:56,,3.1,19:21,,188,,662.10,30.9,,
,00:15:57,,3.1,19:21,,187,,663.00,31.0,,
,00:15:58,,3.1,19:21,,187,,664.00,30.9,,
,00:15:59,,3.1,19:21,,188,,664.80,30.9,,
,00:16:00,,3.1,19:21,,188,,665.90,31.0,,
,00:16:01,,3.1,19:21,,187,,666.80,30.8,,
,00:16:02,,3.1,19:21,,187,,667.70,30.9,,
,00:16:03,,3.1,19:21,,187,,668.50,30.9,,
,00:16:04,,3.1,19:21,,187,,669.30,31.0,,
,00:16:05,,3.1,19:21,,187,,669.80,30.9,,
,00:16:06,,3.1,19:21,,187,,670.60,30.8,,
,00:16:07,,3.1,19:21,,187,,671.40,30.9,,
,00:16:08,,3.1,19:21,,187,,672.40,31.0,,
,00:16:09,,3.2,18:45,,187,,673.50,30.9,,
,00:16:10,,3.2,18:45,,187,,674.60,30.9,,
,00:16:11,,3.2,18:45,,187,,675.60,30.9,,
,00:16:12,,3.3,18:11,,187,,676.60,30.9,,
,00:16:13,,3.3,18:11,,186,,678.00,30.9,,
,00:16:14,,3.3,18:11,,186,,679.10,31.0,,
